Capacity,City,Country_Code,Latitude,Longitude,Route,Velocity,_id
0,Chennai,1,13.032495465569996,80.23473706408313,[],0,611f94e956a6a3e93927a88a
0,Chennai,1,13.109526610694438,80.33511230593712,[],0,611f94e956a6a3e93927a88b
0,Chennai,1,13.0067509832112,80.18693197050371,[],0,611f94e956a6a3e93927a88c
0,Chennai,1,13.107793390888057,80.24159505423542,[],0,611f94e956a6a3e93927a88d
0,Chennai,1,12.99297220756297,80.21812548746395,[],0,611f94e956a6a3e93927a88e
0,Chennai,1,13.073954630737544,80.30200102114918,[],0,611f94e956a6a3e93927a88f
0,Chennai,1,13.144579443584842,80.29538329338861,[],0,611f94e956a6a3e93927a890
0,Chennai,1,13.155483818111962,80.32719374614304,[],0,611f94e956a6a3e93927a891
0,Chennai,1,13.050031905040349,80.28706156134388,[],0,611f94e956a6a3e93927a892
0,Chennai,1,13.165182890284877,80.28472860352242,[],0,611f94e956a6a3e93927a893
0,Chennai,1,12.996403390807528,80.18937938086476,[],0,611f94e956a6a3e93927a894
0,Chennai,1,13.012547141253991,80.26363941169122,[],0,611f94e956a6a3e93927a895
0,Chennai,1,12.994012662232631,80.24793865049878,[],0,611f94e956a6a3e93927a896
0,Chennai,1,13.069978242425307,80.22952510857226,[],0,611f94e956a6a3e93927a897
0,Chennai,1,13.035465762082838,80.36329915949692,[],0,611f94e956a6a3e93927a898
0,Chennai,1,13.127011664392436,80.32893686065727,[],0,611f94e956a6a3e93927a899
0,Chennai,1,13.009948003050516,80.27504543288329,[],0,611f94e956a6a3e93927a89a
0,Chennai,1,12.999109782497484,80.35700902143728,[],0,611f94e956a6a3e93927a89b
0,Chennai,1,13.037639289316568,80.21774009911498,[],0,611f94e956a6a3e93927a89c
0,Chennai,1,13.028886336003723,80.35632341105493,[],0,611f94e956a6a3e93927a89d
